vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","074","999","0507",4,688,4.78000021e+00,0
"02","074","999","0510",2,3631,2.52099991e+01,0
"02","074","999","0513",6,275,1.90999997e+00,0
"02","074","999","0514",3,3417,2.37199993e+01,0
"02","075","999","0501",2,11454,4.10999985e+01,0
"02","075","999","0505",5,1200,4.30999994e+00,0
"02","075","999","0507",4,1559,5.59000015e+00,0
"02","075","999","0510",1,11756,4.21899986e+01,0
"02","075","999","0514",3,1898,6.80999994e+00,0
"02","076","999","0501",2,10490,2.79899998e+01,0
"02","076","999","0505",4,2354,6.28000021e+00,0
"02","076","999","0507",5,1658,4.42000008e+00,0
"02","076","999","0510",1,18139,4.84099998e+01,0
"02","076","999","0514",3,4831,1.28999996e+01,0
"02","077","999","0501",2,108480,3.92200012e+01,0
"02","077","999","0505",3,14922,5.38999987e+00,0
"02","077","999","0507",5,10004,3.61999989e+00,0
"02","077","999","0510",1,128648,4.65099983e+01,0
"02","077","999","0514",4,14542,5.26000023e+00,0
"02","078","999","0501",2,3905,3.00799999e+01,0
"02","078","999","0505",5,273,2.09999990e+00,0
"02","078","999","0507",4,454,3.50000000e+00,0
"02","078","999","0510",1,6295,4.84900017e+01,0
"02","078","999","0513",6,191,1.47000003e+00,0
"02","078","999","0514",3,1864,1.43599997e+01,0
"02","079","999","0501",2,79131,3.68499985e+01,0
"02","079","999","0505",4,11341,5.28000021e+00,0
"02","079","999","0507",5,10167,4.73000002e+00,0
"02","079","999","0510",1,101460,4.72500000e+01,0
"02","079","999","0514",3,12638,5.88999987e+00,0
"02","080","999","0501",2,54638,2.80900002e+01,0
"02","080","999","0505",4,14639,7.53000021e+00,0
"02","080","999","0507",5,9408,4.84000015e+00,0
"02","080","999","0510",1,84089,4.32400017e+01,0
"02","080","999","0514",3,31702,1.62999992e+01,0
"02","081","999","0501",1,3249,3.48800011e+01,0
"02","081","999","0505",5,171,1.84000003e+00,0
"02","081","999","0507",4,369,3.96000004e+00,0
"02","081","999","0510",2,3216,3.45200005e+01,0
"02","081","999","0514",3,2311,2.47999992e+01,0
"02","082","999","0501",3,11101,1.96499996e+01,0
"02","082","999","0505",5,1685,2.98000002e+00,0
"02","082","999","0507",6,1674,2.96000004e+00,0
"02","082","999","0510",2,11262,1.99300003e+01,0
"02","082","999","0513",1,22858,4.04500008e+01,0
"02","082","999","0514",4,7928,1.40299997e+01,0
"02","083","999","0501",2,8365,2.90200005e+01,0
"02","083","999","0505",5,819,2.83999991e+00,0
"02","083","999","0507",4,1967,6.82000017e+00,0
"02","083","999","0510",1,10198,3.53800011e+01,0
"02","083","999","0514",3,7476,2.59400005e+01,0
"02","084","999","0501",2,15301,2.42500000e+01,0
"02","084","999","0505",5,3277,5.19000006e+00,0
"02","084","999","0507",4,3790,6.01000023e+00,0
"02","084","999","0510",1,29931,4.74500008e+01,0
"02","084","999","0514",3,10785,1.71000004e+01,0
"02","085","999","0501",1,8964,3.86699982e+01,0
"02","085","999","0505",5,598,2.57999992e+00,0
"02","085","999","0507",4,1366,5.88999987e+00,0
"02","085","999","0510",2,8272,3.56899986e+01,0
"02","085","999","0514",3,3978,1.71700001e+01,0
"02","088","999","0501",1,935,4.05600014e+01,0
"02","088","999","0505",6,22,9.49999988e-01,0
"02","088","999","0507",4,48,2.07999992e+00,0
"02","088","999","0510",2,906,3.93100014e+01,0
"02","088","999","0513",5,31,1.34000003e+00,0
"02","088","999","0514",3,363,1.57600002e+01,0
"02","089","999","0501",2,39209,2.77600002e+01,0
"02","089","999","0505",5,6396,4.53000021e+00,0
"02","089","999","0507",4,9822,6.94999981e+00,0
"02","089","999","0510",1,74897,5.30299988e+01,0
"02","089","999","0514",3,10908,7.73000002e+00,0
"02","090","999","0501",2,4278,3.34000015e+01,0
"02","090","999","0505",5,458,3.57999992e+00,0
"02","090","999","0507",4,912,7.11999989e+00,0
"02","090","999","0510",1,4763,3.71800003e+01,0
"02","090","999","0513",6,117,9.10000026e-01,0
"02","090","999","0514",3,2282,1.78099995e+01,0
"02","094","999","0501",2,3010,2.99200001e+01,0
"02","094","999","0505",4,280,2.77999997e+00,0
"02","094","999","0507",5,265,2.63000011e+00,0
"02","094","999","0510",3,2975,2.95699997e+01,0
"02","094","999","0513",6,154,1.52999997e+00,0
"02","094","999","0514",1,3377,3.35699997e+01,0
"02","095","999","0501",3,1531,1.57200003e+01,0
"02","095","999","0505",5,125,1.27999997e+00,0
"02","095","999","0507",4,247,2.53999996e+00,0
"02","095","999","0510",1,4387,4.50400009e+01,0
"02","095","999","0514",2,3451,3.54199982e+01,0
"02","097","999","0501",2,2122,3.16000004e+01,0
"02","097","999","0505",5,125,1.86000001e+00,0
"02","097","999","0507",4,347,5.17000008e+00,0
"02","097","999","0510",1,2134,3.17700005e+01,0
"02","097","999","0514",3,1988,2.96000004e+01,0
"02","099","999","0501",2,5337,2.98400002e+01,0
"02","099","999","0505",5,464,2.58999991e+00,0
"02","099","999","0507",4,593,3.31999993e+00,0
"02","099","999","0510",1,6604,3.69300003e+01,0
"02","099","999","0514",3,4885,2.73199997e+01,0
"02","104","999","0501",3,819,1.62299995e+01,0
"02","104","999","0505",6,54,1.07000005e+00,0
"02","104","999","0507",5,127,2.51999998e+00,0
"02","104","999","0510",2,1676,3.32200012e+01,0
"02","104","999","0513",4,406,8.05000019e+00,0
"02","104","999","0514",1,1963,3.89099998e+01,0
"02","105","999","0501",2,19447,2.20799999e+01,0
"02","105","999","0505",4,4457,5.05999994e+00,0
"02","105","999","0507",5,2733,3.09999990e+00,0
"02","105","999","0510",1,54238,6.15800018e+01,0
"02","105","999","0514",3,7198,8.18000031e+00,0
"02","106","999","0501",2,31515,1.61100006e+01,0
"02","106","999","0505",4,10889,5.57000017e+00,0
"02","106","999","0507",5,10374,5.30000019e+00,0
"02","106","999","0510",1,111562,5.70400009e+01,0
"02","106","999","0514",3,31252,1.59799995e+01,0
"02","110","999","0501",1,2285,4.12999992e+01,0
"02","110","999","0505",5,191,3.45000005e+00,0
"02","110","999","0507",4,304,5.48999977e+00,0
"02","110","999","0510",2,1945,3.51500015e+01,0
"02","110","999","0514",3,808,1.46099997e+01,0
"02","111","999","0501",3,20062,2.75100002e+01,0
"02","111","999","0505",5,3609,4.94999981e+00,0
"02","111","999","0507",4,5777,7.92000008e+00,0
"02","111","999","0510",2,20456,2.80499992e+01,0
"02","111","999","0513",6,1259,1.73000002e+00,0
"02","111","999","0514",1,21770,2.98400002e+01,0
"02","112","999","0501",1,2867,4.51399994e+01,0
"02","112","999","0505",5,42,6.60000026e-01,0
"02","112","999","0507",4,232,3.65000010e+00,0
"02","112","999","0510",2,1704,2.68299999e+01,0
"02","112","999","0514",3,1507,2.37199993e+01,0
"02","113","999","0501",2,39165,1.98400002e+01,0
"02","113","999","0505",4,10419,5.28000021e+00,0
"02","113","999","0507",5,7036,3.55999994e+00,0
"02","113","999","0510",1,127914,6.47900009e+01,0
"02","113","999","0514",3,12892,6.53000021e+00,0
"02","115","999","0501",3,4967,2.18700008e+01,0
"02","115","999","0505",5,444,1.95000005e+00,0
"02","115","999","0507",4,2414,1.06300001e+01,0
"02","115","999","0510",1,9060,3.98899994e+01,0
"02","115","999","0514",2,5826,2.56599998e+01,0
"02","116","999","0501",1,621,4.76199989e+01,0
"02","116","999","0505",6,10,7.69999981e-01,0
"02","116","999","0507",4,41,3.14000010e+00,0
"02","116","999","0510",3,245,1.87900009e+01,0
"02","116","999","0513",5,14,1.07000005e+00,0
"02","116","999","0514",2,373,2.86100006e+01,0
"02","118","999","0501",2,57167,2.80000000e+01,0
"02","118","999","0505",4,15009,7.34999990e+00,0
"02","118","999","0507",5,10220,5.01000023e+00,0
"02","118","999","0510",1,98841,4.84099998e+01,0
"02","118","999","0514",3,22932,1.12299995e+01,0
"02","119","999","0501",2,13821,3.41899986e+01,0
