pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"03","016","999",57,55,9.64899979e+01,13502,9.88700027e+01,12500,9.15299988e+01,1002,7.34000015e+00,142,1.03999996e+00,13,9.00000036e-02,18367,13657,7.43600006e+01,,1,,7.70800018e+01,"0038",123,9.80000019e-01
"03","999","999",252,245,9.72200012e+01,55030,9.93199997e+01,52762,9.52300034e+01,2268,4.09000015e+00,338,6.10000014e-01,35,7.00000003e-02,75169,55403,7.36999969e+01,,8,,7.58099976e+01,"9997",232,4.39999998e-01
"13","001","999",308,307,9.96800003e+01,75091,9.87900009e+01,74136,9.75299988e+01,955,1.25999999e+00,893,1.16999996e+00,31,3.99999991e-02,100369,76015,7.57399979e+01,,0,,7.59899979e+01,"9997",3235,4.36000013e+00
"13","002","999",457,456,9.97799988e+01,119454,9.86600037e+01,117711,9.72200012e+01,1743,1.44000006e+00,1537,1.26999998e+00,84,7.00000003e-02,153651,121075,7.88000031e+01,,0,,7.89700012e+01,"9997",3797,3.23000002e+00
"13","003","999",624,600,9.61500015e+01,159590,9.83799973e+01,157352,9.70000000e+01,2238,1.38000000e+00,2443,1.50999999e+00,184,1.09999999e-01,210220,162217,7.71699982e+01,,0,,8.02600021e+01,"9997",4351,2.76999998e+00
"13","004","999",434,423,9.74700012e+01,111649,9.83600006e+01,109820,9.67500000e+01,1829,1.61000001e+00,1800,1.59000003e+00,57,5.00000007e-02,145352,113506,7.80899963e+01,,0,,8.01500015e+01,"9997",3398,3.08999991e+00
"13","005","999",85,85,1.00000000e+02,22900,9.86800003e+01,22255,9.59000015e+01,645,2.77999997e+00,291,1.25000000e+00,15,7.00000003e-02,27504,23206,8.43700027e+01,,0,,8.43700027e+01,"9997",370,1.65999997e+00
"13","006","999",377,375,9.94700012e+01,101630,9.82399979e+01,99463,9.61500015e+01,2167,2.08999991e+00,1768,1.71000004e+00,44,5.00000007e-02,125681,103442,8.23099976e+01,,0,,8.27500000e+01,"9997",2161,2.17000008e+00
"13","007","999",265,265,1.00000000e+02,72477,9.83799973e+01,71117,9.65299988e+01,1360,1.85000002e+00,1145,1.54999995e+00,51,7.00000003e-02,88960,73673,8.28199997e+01,,0,,8.28199997e+01,"9997",2319,3.25999999e+00
"13","008","999",68,68,1.00000000e+02,17862,9.90299988e+01,17310,9.59700012e+01,552,3.05999994e+00,160,8.89999986e-01,15,7.99999982e-02,22122,18037,8.15299988e+01,,0,,8.15299988e+01,"9997",365,2.10999990e+00
"13","009","999",265,264,9.96200027e+01,70397,9.86900024e+01,69157,9.69499969e+01,1240,1.74000001e+00,876,1.23000002e+00,58,7.99999982e-02,87829,71331,8.12200012e+01,,0,,8.15299988e+01,"9997",1820,2.63000011e+00
"13","010","999",97,95,9.79400024e+01,25088,9.83300018e+01,24536,9.61699982e+01,552,2.16000009e+00,415,1.63000000e+00,10,3.99999991e-02,31645,25513,8.06200027e+01,,0,,8.23000031e+01,"9997",640,2.60999990e+00
"13","011","999",126,126,1.00000000e+02,33801,9.86100006e+01,32873,9.59000015e+01,928,2.71000004e+00,459,1.34000003e+00,17,5.00000007e-02,41548,34277,8.25000000e+01,,0,,8.25000000e+01,"9997",1426,4.34000015e+00
"13","012","999",109,108,9.90800018e+01,29074,9.87900009e+01,28444,9.66500015e+01,630,2.14000010e+00,328,1.11000001e+00,27,1.00000001e-01,36228,29429,8.12300034e+01,,0,,8.20000000e+01,"9997",853,3.00000000e+00
"13","013","999",71,71,1.00000000e+02,18834,9.86800003e+01,18420,9.65100021e+01,414,2.17000008e+00,235,1.23000002e+00,18,9.00000036e-02,23311,19087,8.18799973e+01,,0,,8.18799973e+01,"9997",742,4.03000021e+00
"13","014","999",40,40,1.00000000e+02,10461,9.91399994e+01,10189,9.65599976e+01,272,2.57999992e+00,87,8.19999993e-01,4,3.99999991e-02,12284,10552,8.59000015e+01,,0,,8.59000015e+01,"9997",189,1.85000002e+00
"13","015","999",26,26,1.00000000e+02,6913,9.91100006e+01,6724,9.64000015e+01,189,2.71000004e+00,62,8.89999986e-01,0,0.00000000e+00,8100,6975,8.61100006e+01,,0,,8.61100006e+01,"9997",91,1.35000002e+00
"13","016","999",414,407,9.83099976e+01,106458,9.82200012e+01,104060,9.60100021e+01,2398,2.21000004e+00,1847,1.70000005e+00,80,7.99999982e-02,137904,108385,7.85899963e+01,,0,,7.99599991e+01,"9997",3042,2.92000008e+00
"13","017","999",66,64,9.69700012e+01,15948,9.86900024e+01,15146,9.37300034e+01,802,4.96000004e+00,197,1.22000003e+00,15,9.00000036e-02,21644,16160,7.46600037e+01,,0,,7.70800018e+01,"9997",359,2.36999989e+00
"13","018","999",111,111,1.00000000e+02,28098,9.88899994e+01,27203,9.57399979e+01,895,3.15000010e+00,309,1.09000003e+00,6,1.99999996e-02,36026,28413,7.88700027e+01,,0,,7.88700027e+01,"9997",1098,4.03999996e+00
"13","991","999",1451,1415,9.75199966e+01,369230,9.84700012e+01,363563,9.69599991e+01,5667,1.50999999e+00,5427,1.45000005e+00,287,7.99999982e-02,483445,374944,7.75599976e+01,,6,,7.95599976e+01,"9997",11622,3.20000005e+00
"13","992","999",931,926,9.94599991e+01,248290,9.84899979e+01,242942,9.63700027e+01,5348,2.11999989e+00,3667,1.45000005e+00,133,5.99999987e-02,307087,252090,8.20899963e+01,,5,,8.25400009e+01,"9997",6327,2.59999990e+00
"13","993","999",970,968,9.97900009e+01,257701,9.86200027e+01,253002,9.68199997e+01,4699,1.79999995e+00,3405,1.29999995e+00,195,7.99999982e-02,324272,261301,8.05800018e+01,,4,,8.07500000e+01,"9997",8349,3.29999995e+00
"13","994","999",591,582,9.84800034e+01,150504,9.84000015e+01,146409,9.57200012e+01,4095,2.68000007e+00,2353,1.53999996e+00,101,5.99999987e-02,195574,152958,7.82099991e+01,,4,,7.94499969e+01,"9997",4907,3.34999990e+00
"13","999","999",3943,3891,9.86800003e+01,1025725,9.85000000e+01,1005916,9.65999985e+01,19809,1.89999998e+00,14852,1.42999995e+00,716,7.00000003e-02,1310378,1041293,7.94700012e+01,,19,,8.05400009e+01,"9997",31205,3.09999990e+00
"19","003","999",294,287,9.76200027e+01,69153,9.76999969e+01,62138,8.77900009e+01,7015,9.90999985e+00,1536,2.17000008e+00,90,1.29999995e-01,95752,70779,7.39199982e+01,,1,,7.57600021e+01,"9997",5421,8.72000027e+00
"19","005","999",18,16,8.88899994e+01,3397,9.89599991e+01,3265,9.51100006e+01,132,3.84999990e+00,32,9.30000007e-01,4,1.09999999e-01,4150,3433,8.27200012e+01,,1,,8.43300018e+01,"9997",0,0.00000000e+00
"19","007","999",55,55,1.00000000e+02,11776,9.85299988e+01,10374,8.68000031e+01,1402,1.17299995e+01,172,1.44000006e+00,3,2.99999993e-02,15802,11951,7.56299973e+01,,1,,7.56299973e+01,"9997",0,0.00000000e+00
"19","008","999",19,19,1.00000000e+02,2500,9.90500031e+01,2323,9.20400009e+01,177,7.01000023e+00,23,9.10000026e-01,1,3.99999991e-02,3287,2524,7.67900009e+01,,1,,7.67900009e+01,"9997",0,0.00000000e+00
"19","999","999",386,377,9.76699982e+01,86826,9.79000015e+01,78100,8.80599976e+01,8726,9.84000015e+00,1763,1.99000001e+00,98,1.09999999e-01,118991,88687,7.45299988e+01,,4,,7.60699997e+01,"9997",6383,8.17000008e+00
"88","999","999",9671,9361,9.67900009e+01,2595449,9.91900024e+01,2452950,9.37399979e+01,142499,5.44999981e+00,19811,7.59999990e-01,1489,5.00000007e-02,3393396,2616749,7.71100006e+01,,0,,7.96699982e+01,"0513",0,9.99999978e-03
